amp1,x01,w1,y0
14.52,493.91,15.84,-0.41
11.39,493.6,16.36,-0.07
11.13,493.68,16.87,0.03
13.93,493.64,17.1,0.07
20.7,495.65,18.01,-0.16
26.41,495.46,16.18,0.24
8.01,500.53,18.46,-0.19
15.11,499.65,15.81,0.01
17.81,498.51,15.98,0.22
16.03,496.94,16.25,0.02
12.01,498.32,20.41,0.1
14.77,497.59,19.16,0.17
19.05,496.92,17.04,-0.06
17.95,496.47,16.76,0.03
17.18,494.22,15.64,0.1
16.13,496.14,17.1,0.22
9.41,499.95,20.65,-0.09
4.13,499.97,24.06,-0.21
3.09,487.02,17.72,0.2
5.51,492.59,17.62,-0.17
11.95,492.6,14.87,-0.14
13.28,493.66,15.91,-0.13
12.28,495.43,17.3,-0.11
12.89,497.53,18.12,0.08
13.61,497.74,18.02,0.01
15.04,498.74,19.88,0.17
13.07,495.73,17.9,-0.17
5.26,494.15,18.68,0.23
1.98,494.54,20.48,-0.09
2.66,490.03,13.75,-0.02
3.6,496.51,21.93,0.01
6.17,498.8,20.77,-0.12
15.15,501.13,19.37,-0.11
22.19,499.62,18.19,-0.02
20.48,495.28,15.57,0.12
22.75,492.6,14.01,0.15
24.24,493.22,13.8,0.06
19.42,494.44,14.46,0.09
17.25,496.23,14.95,0.13
14.29,495.66,14.69,0.05
10.55,495.98,15.77,-0.27
8.94,495.46,16.48,-0.14
9.98,497.62,16.55,0.23
11.26,495.95,18.07,0.04
9.85,496.54,17.92,-0.1
8.66,495.57,17.12,0.01
4.86,496.23,19.18,-0.05
3.91,491.23,17.38,0.13
6.42,492.8,16.27,-0.08
8.04,494.91,17.16,-0.2
8.05,497.35,19.71,0.13
13.59,500.76,18.78,-0.01
19.72,503.25,19.98,-0.05
17.73,502.12,19.93,0.09
14.98,497.29,17.88,-0.0
15.47,494.95,16.38,-0.07
14.89,495.55,16.7,-0.2
14.0,495.97,16.7,0.13
12.11,495.13,16.55,0.02
8.35,492.87,16.63,-0.07
9.82,492.6,13.89,-0.05
14.92,493.79,14.49,-0.07
16.26,495.92,14.48,0.24
15.87,498.05,18.12,0.14
19.23,499.77,19.82,0.16
18.75,495.73,16.72,0.06
10.13,491.84,15.56,0.1
7.78,493.37,16.78,-0.21
12.71,497.61,16.8,-0.28
14.94,496.86,16.76,-0.07
12.57,494.62,17.05,-0.2
10.94,490.79,15.04,-0.01
10.41,493.85,17.38,0.15
10.86,498.55,19.51,-0.15
9.01,499.36,19.66,-0.23
3.46,494.6,19.39,-0.05
2.32,493.42,16.64,-0.2
4.15,492.37,18.54,-0.34
7.27,495.76,17.84,-0.02
12.11,500.47,18.2,-0.05
14.54,501.19,17.88,-0.03
10.03,498.08,16.71,-0.04
3.92,495.1,21.37,-0.14
4.1,486.95,17.09,0.18
8.14,491.71,16.97,0.1
13.82,494.66,17.72,0.15
14.72,497.92,19.67,0.18
18.71,501.16,18.91,-0.07
28.48,501.05,18.84,0.02
31.17,500.78,18.98,0.13
30.58,502.37,18.71,-0.15
40.0,499.93,15.55,0.25
34.38,497.3,14.11,0.06
15.9,496.7,15.89,-0.08
6.33,495.35,18.96,0.06
4.56,490.47,18.15,-0.07
6.58,490.68,15.27,-0.03
10.64,497.01,18.38,0.06
17.4,499.4,19.23,-0.02
19.63,498.97,19.41,-0.08
13.25,496.72,17.73,-0.07
9.83,493.18,15.9,-0.08
10.35,494.51,16.61,-0.1
12.78,495.71,19.15,-0.19
17.41,498.23,18.93,0.06
16.87,497.36,18.67,-0.21
12.68,501.39,17.99,0.24
19.41,501.62,16.63,-0.04
21.79,500.38,15.86,0.06
20.51,498.85,16.33,0.04
16.75,503.95,22.85,-0.03
17.76,503.98,22.03,-0.07
21.2,500.37,18.92,-0.09
21.37,499.05,17.7,-0.01
16.61,494.96,16.18,-0.24
14.99,493.9,15.02,0.05
8.42,495.21,17.33,-0.04
4.73,491.76,17.53,0.16
3.61,486.44,15.23,0.12
6.21,492.59,17.29,-0.02
14.67,496.85,16.77,-0.09
20.74,499.45,16.53,-0.24
17.69,498.96,17.37,0.14
13.93,499.04,18.49,0.1
13.25,498.21,18.62,-0.08
16.95,501.64,20.11,0.04
13.28,498.81,18.06,-0.14
5.16,494.11,17.76,-0.13
2.93,489.15,18.33,0.19
4.93,493.98,19.52,-0.0
7.72,496.55,16.88,-0.07
9.56,498.83,20.09,0.05
19.41,501.81,19.33,-0.11
25.15,501.08,18.93,0.04
20.02,494.97,15.79,0.02
18.66,492.79,13.97,0.06
16.81,494.28,15.09,-0.1
15.82,495.12,15.43,0.1
14.92,497.91,15.73,-0.09
12.08,497.85,16.21,-0.12
7.51,496.12,16.7,-0.02
5.8,494.25,17.68,-0.08
6.56,496.79,20.06,-0.12
8.53,495.6,19.11,-0.12
9.48,495.36,17.66,0.11
9.31,495.22,17.75,0.25
7.01,495.2,16.06,0.09
7.75,493.83,15.35,-0.1
10.72,496.05,17.14,-0.11
13.24,501.16,19.66,-0.17
16.77,499.49,18.49,-0.01
22.15,499.52,18.42,0.14
27.31,503.91,19.71,-0.07
24.22,503.22,20.34,-0.18
15.63,498.71,19.94,-0.07
13.24,496.04,18.06,-0.04
12.68,497.64,19.16,-0.23
16.26,495.94,16.35,-0.29
16.3,494.56,15.85,-0.06
9.28,493.5,16.02,-0.29
10.13,492.55,15.1,0.23
15.55,493.63,14.5,-0.17
20.53,493.23,14.17,0.11
22.58,495.09,15.7,-0.1
18.71,496.92,18.73,0.09
17.73,494.88,16.23,0.2
13.32,493.89,14.73,0.37
14.78,496.88,16.58,0.0
22.28,497.71,16.34,0.06
27.5,498.33,16.65,-0.02
18.93,495.65,17.08,-0.06
13.67,492.03,15.74,-0.09
14.07,492.97,16.23,-0.16
10.6,496.14,18.38,-0.01
5.61,497.2,20.39,-0.11
4.72,492.43,13.76,0.17
5.19,492.8,17.59,0.02
6.8,494.41,17.1,0.11
6.99,493.6,19.36,0.11
9.15,497.84,18.73,0.13
10.33,497.54,19.08,0.07
7.97,495.31,15.86,-0.12
4.48,490.96,17.29,0.14
6.36,489.94,13.92,-0.1
11.38,489.26,14.25,0.04
14.72,491.88,15.63,0.12
14.14,495.11,17.2,-0.22
17.42,500.34,18.17,-0.07
27.78,500.31,17.86,-0.12
32.17,500.82,18.05,-0.03
38.55,501.01,16.22,-0.08
56.96,498.81,13.94,0.24
42.32,497.56,14.06,0.16
18.07,496.33,16.0,-0.05
6.96,497.78,19.72,-0.03
4.94,491.47,16.61,-0.15
8.84,492.31,16.0,0.09
18.62,497.5,17.69,0.16
26.06,499.95,19.12,0.0
20.59,499.5,18.59,-0.06
10.23,496.04,18.87,-0.17
7.77,493.83,17.42,-0.2
8.83,493.32,18.08,-0.09
12.21,495.66,17.91,-0.05
13.84,496.03,17.44,0.23
10.35,497.05,19.11,-0.02
11.03,498.2,17.69,-0.07
14.62,500.05,17.44,-0.02
17.82,498.7,15.85,0.05
16.08,500.72,18.07,-0.04
14.13,504.93,23.06,0.02
13.87,505.22,23.44,-0.14
19.73,500.89,18.24,-0.0
23.13,498.15,16.85,0.12
16.52,494.42,15.74,0.05
13.45,492.75,14.34,-0.07
11.08,492.2,14.64,-0.2
9.07,489.91,13.53,0.08
7.54,489.78,13.43,0.02
7.73,493.68,17.31,-0.11
18.58,498.92,16.7,0.21
28.04,499.54,15.67,-0.26
22.54,497.87,16.56,-0.07
15.68,496.24,17.93,-0.04
13.12,496.07,17.14,-0.01
14.35,496.14,16.74,0.01
12.73,496.12,14.89,0.06
6.75,494.34,14.69,0.19
4.85,490.11,12.51,-0.09
7.11,495.68,18.8,-0.13
10.31,496.78,17.35,-0.05
10.83,494.75,16.75,-0.22
12.61,498.07,19.12,0.1
15.2,495.98,17.53,0.07
16.81,493.97,14.86,0.23
20.73,495.25,13.61,-0.14
16.5,496.16,15.03,-0.13
10.84,497.23,17.9,-0.15
10.94,498.92,17.67,-0.14
11.8,500.77,18.71,-0.25
12.13,497.94,17.48,-0.05
11.67,497.22,17.35,-0.06
11.39,496.04,18.37,-0.09
11.78,495.52,18.6,-0.1
12.22,497.9,18.31,-0.05
14.18,497.98,17.13,-0.11
13.67,495.35,15.45,-0.04
10.44,494.1,16.63,-0.07
12.56,497.25,17.93,0.03
20.0,500.05,17.96,0.16
25.46,496.97,16.24,0.16
23.09,496.55,17.27,-0.05
24.32,501.98,20.58,-0.07
24.64,503.09,20.46,0.1
15.74,498.99,19.34,-0.05
11.04,497.53,19.66,-0.05
13.0,498.62,18.44,0.12
16.81,497.34,17.77,0.04
16.97,496.81,18.07,-0.03
10.57,497.67,19.5,-0.08
7.66,495.76,19.06,0.07
9.96,492.22,14.96,-0.04
16.24,492.24,14.09,0.16
20.79,494.6,15.7,0.0
19.9,495.82,16.48,0.06
17.01,494.45,16.11,0.09
15.8,495.38,16.36,0.1
18.0,496.39,16.26,0.05
22.44,496.41,16.42,-0.08
27.58,497.19,16.65,0.07
20.06,496.16,16.88,-0.16
14.13,494.79,16.79,-0.23
15.33,495.3,16.85,-0.17
11.24,497.57,18.08,-0.14
6.86,496.87,18.53,0.1
11.46,494.99,12.9,0.08
16.05,495.93,12.94,-0.06
11.81,493.77,13.78,-0.08
8.19,490.38,15.47,-0.08
10.44,491.05,15.1,-0.25
10.42,490.97,14.97,0.09
7.42,492.03,16.77,0.01
7.79,492.1,14.75,-0.24
10.84,493.16,15.72,-0.0
14.77,491.61,14.47,0.13
17.44,492.07,14.94,-0.02
16.88,494.69,16.78,-0.0
17.24,497.37,17.46,-0.05
20.35,497.93,17.14,-0.07
24.57,498.92,16.82,-0.05
39.62,499.25,15.43,0.22
57.06,498.03,14.49,0.18
36.6,496.8,15.29,-0.01
15.37,497.54,17.79,-0.14
7.95,498.61,19.25,-0.17
6.24,493.85,17.93,0.05
11.89,493.19,17.19,0.13
22.5,497.05,17.03,0.03
29.56,498.46,16.96,0.18
19.91,499.17,17.89,0.11
9.78,497.54,17.18,-0.0
5.68,493.55,19.65,-0.08
6.86,491.53,19.36,0.17
10.71,495.84,19.13,0.12
12.92,495.41,17.32,-0.07
11.29,494.45,16.7,-0.2
8.93,493.77,16.41,-0.03
10.26,497.22,17.12,0.08
11.41,498.06,17.14,0.16
11.75,497.25,17.27,0.02
10.49,496.35,18.66,-0.09
9.89,498.85,19.29,0.04
17.21,496.61,16.54,-0.01
23.19,494.87,14.96,-0.09
16.63,493.73,14.59,0.02
14.93,494.41,14.98,-0.16
15.02,493.3,15.16,-0.15
14.36,492.35,14.78,-0.16
11.98,492.19,15.24,-0.07
9.25,494.5,15.92,0.0
13.5,496.93,17.13,-0.21
19.99,496.71,15.97,-0.26
19.96,494.87,15.17,-0.38
15.03,493.47,14.46,0.02
12.6,494.56,16.13,0.03
14.79,494.36,15.31,-0.06
11.44,493.95,14.51,-0.1
7.37,493.57,15.7,-0.06
7.32,491.49,13.91,0.02
9.7,495.43,18.05,-0.12
11.97,495.76,16.59,0.17
10.08,494.22,17.15,-0.08
9.67,493.73,15.34,-0.09
12.33,491.16,14.36,-0.08
21.11,494.42,13.18,0.03
31.67,497.04,12.34,0.22
21.55,497.68,13.12,0.14
10.05,496.4,15.82,-0.43
13.89,500.7,18.39,0.12
20.58,502.56,18.76,-0.09
21.93,498.91,17.01,0.16
20.43,495.25,15.44,-0.1
17.48,494.58,16.65,0.01
16.16,495.32,15.98,-0.14
11.75,498.32,17.48,-0.16
16.95,497.27,15.02,-0.09
19.57,494.4,13.68,0.08
11.83,492.47,14.76,-0.19
12.22,494.13,17.2,0.05
20.03,495.72,15.99,-0.06
23.92,495.08,15.42,0.11
23.83,497.07,16.08,-0.06
26.76,502.02,18.95,0.06
25.13,501.85,18.99,-0.11
16.2,497.26,18.1,0.0
12.96,495.52,17.43,-0.14
15.18,497.68,17.94,0.01
21.5,498.86,16.91,0.09
22.55,500.06,17.38,-0.02
17.99,500.54,18.17,0.13
9.74,495.04,17.24,-0.15
8.16,490.95,15.35,-0.03
13.52,493.71,15.94,0.09
18.12,498.02,17.43,-0.08
23.63,496.87,15.94,-0.03
19.48,494.29,14.77,0.16
14.04,493.0,15.11,0.25
13.09,493.44,14.84,-0.27
14.86,494.55,15.91,-0.25
19.36,495.59,15.91,-0.13
15.7,495.81,16.47,0.04
13.03,495.12,17.38,0.06
12.36,497.08,19.0,-0.0
9.55,496.39,18.52,-0.12
9.81,492.95,15.42,0.03
19.65,494.12,12.15,-0.06
23.12,495.75,12.65,0.13
14.57,495.42,14.61,-0.03
11.38,493.3,16.18,-0.01
16.46,492.37,16.12,0.07
15.38,491.41,15.3,0.1
10.28,491.57,16.07,-0.06
11.06,491.38,15.32,0.0
13.66,494.17,15.68,-0.13
13.51,494.41,16.82,0.06
15.41,493.62,16.61,-0.2
15.26,494.76,17.9,-0.22
16.4,494.92,16.38,-0.11
17.76,493.84,15.83,0.2
22.67,495.02,15.44,-0.07
35.25,496.49,15.49,0.23
40.68,496.26,15.02,0.07
24.13,496.27,15.98,-0.34
11.79,497.18,18.16,-0.15
7.33,497.29,18.0,-0.12
8.69,494.3,17.34,-0.22
14.97,496.15,16.75,-0.01
20.71,495.61,15.97,-0.06
21.84,495.22,15.5,0.02
14.57,496.49,16.97,-0.09
7.11,496.32,18.71,0.07
4.36,488.13,19.17,0.17
7.43,496.08,21.62,0.11
13.97,498.86,20.43,-0.13
17.15,497.01,17.95,-0.1
16.79,495.85,16.39,0.08
8.54,494.25,16.46,0.04
7.42,493.93,15.92,0.24
8.08,495.28,16.48,-0.05
10.61,495.06,16.99,0.06
14.38,494.02,14.78,-0.04
13.06,494.79,15.28,0.11
19.54,493.42,13.52,0.15
21.51,492.52,13.39,0.12
15.49,493.15,14.02,-0.16
19.85,494.49,14.28,0.03
21.74,494.88,14.93,-0.11
18.72,493.81,13.99,0.06
13.78,493.72,14.43,0.21
9.55,494.35,15.46,-0.07
12.21,494.89,16.54,-0.04
16.17,493.58,16.34,0.17
16.16,493.24,15.59,0.1
13.19,495.16,17.62,-0.0
14.14,498.44,17.91,-0.19
15.63,495.5,15.98,-0.03
9.72,494.69,16.06,-0.02
7.6,492.07,15.8,-0.07
9.01,494.24,16.25,-0.24
11.66,496.33,17.5,-0.02
10.91,496.35,18.16,-0.04
10.19,492.27,17.06,-0.19
10.89,490.31,15.23,-0.04
14.36,491.45,13.67,0.03
23.14,495.07,13.56,-0.02
29.86,497.36,13.05,0.14
18.33,497.7,14.71,-0.03
11.42,497.67,17.72,0.02
18.73,500.45,17.62,0.03
22.99,502.4,18.12,-0.08
20.24,497.53,16.79,-0.0
16.96,494.65,15.56,0.03
16.47,495.82,16.59,-0.04
14.45,496.67,16.46,-0.15
10.44,495.85,18.04,0.05
13.52,495.33,15.17,-0.01
16.14,493.01,13.15,0.14
11.25,490.74,14.61,-0.03
11.39,493.81,17.56,-0.17
19.8,496.38,15.58,-0.3
27.97,496.39,14.53,0.12
24.48,497.72,15.63,-0.1
24.04,500.14,17.49,0.06
22.01,498.88,17.11,0.07
15.92,495.66,17.41,-0.16
13.67,495.6,17.72,-0.16
17.96,496.69,16.23,-0.0
26.0,498.43,15.66,0.01
28.55,501.28,16.46,-0.07
21.18,501.82,17.74,0.14
12.88,497.66,18.21,-0.26
11.66,494.22,17.89,-0.12
15.18,496.77,17.19,-0.07
20.07,498.74,17.24,-0.01
25.02,497.02,15.73,0.11
18.41,493.39,14.52,0.06
12.38,490.34,14.33,-0.01
11.31,490.36,14.81,0.03
11.09,492.74,16.58,-0.03
13.67,492.56,14.97,-0.02
12.79,491.95,15.03,-0.14
9.62,493.55,15.97,-0.19
8.1,493.9,18.77,-0.04
10.59,491.79,15.46,0.04
14.21,491.44,13.58,-0.22
17.27,492.74,13.24,0.07
16.19,494.6,13.99,0.06
13.02,495.89,15.57,-0.03
15.29,496.24,17.27,-0.0
18.28,497.42,19.51,-0.12
16.06,495.49,17.75,0.08
13.98,492.98,15.48,0.06
17.17,493.5,14.35,-0.09
15.1,496.03,16.15,-0.24
13.01,498.51,17.34,-0.04
10.11,495.45,18.64,0.02
9.92,494.03,17.84,0.19
13.89,494.05,15.48,0.23
14.99,494.42,15.51,0.15
15.8,493.79,16.56,-0.26
21.84,493.84,16.5,-0.27
19.56,492.89,16.03,-0.19
11.03,495.17,16.96,-0.1
7.64,497.21,17.51,-0.05
6.01,493.92,17.05,0.01
8.01,498.24,19.67,-0.22
15.06,499.9,18.71,-0.19
15.25,497.67,17.73,-0.07
13.06,492.48,14.19,0.13
7.99,494.27,15.98,0.12
4.32,493.73,19.59,0.1
4.47,492.88,22.57,0.02
9.6,498.43,23.5,-0.06
14.84,500.74,22.32,-0.05
17.66,497.78,18.21,-0.12
20.92,496.8,15.95,-0.21
9.11,492.11,14.77,0.01
5.87,492.3,14.89,-0.12
7.38,493.89,16.61,0.01
11.38,494.34,15.44,0.17
17.43,495.83,16.48,0.12
17.56,496.86,16.12,0.13
21.18,494.85,13.61,0.14
18.44,492.87,12.81,0.23
11.82,493.5,15.08,0.09
15.89,494.25,15.74,-0.07
17.42,494.74,15.58,-0.06
12.49,494.3,15.94,-0.03
8.13,494.08,17.79,0.2
11.02,492.31,16.01,0.13
18.41,492.8,15.37,0.15
19.59,494.04,16.28,0.06
17.16,494.45,16.1,-0.01
15.81,496.63,17.17,-0.04
19.09,497.32,15.9,0.08
17.43,497.14,15.75,-0.07
11.23,494.27,15.92,0.09
6.96,493.0,16.85,-0.0
10.27,495.97,16.13,0.17
11.89,498.82,17.47,0.03
11.07,494.02,17.67,0.03
12.0,490.05,14.88,0.01
11.91,489.19,15.0,0.12
15.05,488.83,13.74,-0.14
16.74,491.6,14.44,-0.14
16.43,496.75,16.12,0.18
15.32,496.6,15.58,-0.15
17.63,496.47,14.96,-0.01
21.62,498.59,15.41,0.11
20.78,500.11,16.74,0.01
13.8,497.7,17.55,0.01
12.28,494.42,16.03,-0.2
14.91,494.93,16.35,-0.09
11.72,494.59,16.23,-0.09
9.41,494.18,17.63,-0.04
10.29,494.8,16.98,-0.23
8.4,491.86,15.6,0.15
8.74,493.17,16.99,-0.21
13.44,496.3,17.19,0.03
22.11,497.31,15.46,0.29
33.54,497.53,14.07,-0.23
27.17,497.46,14.47,-0.01
23.08,497.81,16.07,0.12
19.63,496.17,15.72,-0.06
15.95,495.39,16.81,0.04
14.67,495.53,16.95,0.24
14.36,496.49,17.17,-0.06
20.21,498.13,15.6,0.03
20.91,502.09,17.51,0.17
17.19,502.41,17.81,-0.04
15.24,497.65,17.71,-0.03
18.81,496.52,16.17,-0.2
18.59,497.44,17.33,0.18
23.4,496.49,17.1,-0.13
25.68,494.35,15.16,0.11
18.3,491.03,13.51,-0.26
18.12,490.94,13.82,0.02
16.63,492.29,14.46,-0.29
10.9,492.83,16.53,0.04
7.88,492.47,16.73,0.01
7.11,489.69,16.24,0.26
7.95,491.95,15.69,0.19
11.77,493.77,14.79,0.06
14.87,492.89,15.55,0.08
20.51,493.58,16.24,-0.15
18.28,493.16,16.36,0.14
12.11,494.24,15.63,-0.08
11.44,496.69,17.52,-0.06
17.36,499.37,18.13,-0.01
19.85,498.93,19.11,0.11
16.54,495.86,16.77,0.01
17.15,494.3,15.24,-0.11
19.53,495.24,15.11,0.08
13.27,498.63,17.08,-0.07
11.49,503.07,18.98,0.12
8.57,501.28,20.35,-0.03
7.87,493.92,16.85,0.01
13.5,494.25,14.54,0.0
12.84,496.67,15.73,-0.15
14.05,497.17,16.99,-0.18
16.58,496.78,17.17,0.01
9.83,494.32,16.88,-0.07
5.21,491.46,15.49,0.01
5.4,493.9,15.81,0.23
5.62,491.8,14.46,0.27
6.61,498.05,18.22,-0.26
9.05,499.93,19.25,0.04
10.11,497.11,17.8,-0.01
9.94,494.06,14.8,0.09
7.79,494.36,18.35,0.0
8.08,494.2,16.82,-0.15
8.7,497.61,18.59,-0.01
12.02,499.69,19.7,-0.22
14.61,499.18,19.69,0.06
17.03,497.19,17.34,0.2
20.32,499.54,15.53,0.15
11.38,494.33,14.59,-0.07
9.98,493.74,15.52,-0.01
12.13,493.32,13.66,-0.13
13.23,495.58,16.73,-0.04
17.09,499.55,18.53,0.0
20.04,498.28,16.74,0.01
22.53,495.34,13.27,0.15
15.92,492.97,13.58,0.22
11.17,493.14,15.41,0.14
12.7,494.73,15.97,0.09
12.37,494.23,15.61,0.1
7.41,491.75,15.78,0.01
5.93,492.79,17.26,0.08
13.18,491.69,14.66,0.23
18.93,492.16,14.4,0.07
16.88,492.53,14.88,0.07
15.63,494.94,15.11,0.09
17.41,496.81,15.44,0.09
21.96,498.83,15.69,-0.19
19.44,497.86,15.22,-0.1
11.57,493.65,14.22,-0.18
6.29,492.28,16.13,0.03
9.17,497.52,16.71,-0.03
13.18,499.27,18.03,-0.12
13.53,497.81,18.03,-0.18
13.44,496.33,19.1,0.09
12.26,492.63,17.42,0.0
12.73,489.21,14.92,0.03
11.44,490.74,15.56,-0.04
11.62,494.01,16.78,-0.03
17.54,493.37,13.84,-0.03
21.51,495.44,14.45,0.1
23.84,498.71,15.96,0.08
21.38,499.76,16.1,0.04
12.19,497.92,17.17,0.02
11.37,493.79,16.31,0.11
12.56,492.62,15.12,-0.09
9.54,492.08,16.82,0.02
6.93,493.24,17.7,-0.01
5.83,492.92,16.66,-0.22
4.75,489.37,16.53,-0.15
7.83,495.27,17.75,0.16
13.34,497.71,17.93,0.14
19.1,496.52,16.55,0.32
23.33,495.57,14.79,0.27
20.53,496.56,14.84,0.11
18.44,497.1,16.25,0.03
16.3,495.37,16.61,-0.1
17.04,494.91,16.78,0.11
15.8,493.16,15.77,0.15
12.95,493.95,15.71,-0.04
11.54,495.58,16.22,-0.06
11.79,498.1,17.11,-0.06
13.25,497.6,17.24,-0.02
19.07,496.0,15.58,0.17
27.46,496.81,14.68,0.11
26.02,496.29,14.57,0.08
23.08,494.02,16.0,-0.1
22.09,492.34,15.72,-0.0
16.18,490.89,14.65,-0.02
18.91,492.7,14.19,-0.29
17.46,493.42,15.33,-0.05
8.93,494.02,17.52,-0.1
4.53,493.23,19.22,-0.05
8.58,493.62,14.7,0.09
20.01,495.21,12.82,-0.11
22.8,494.93,13.14,0.01
18.32,494.54,15.74,-0.06
25.26,496.28,16.93,0.22
25.83,497.65,17.57,-0.05
16.59,497.62,18.04,-0.06
11.78,497.88,18.29,-0.0
14.16,497.52,18.38,-0.04
16.47,495.98,17.79,0.19
15.93,494.17,15.61,-0.09
17.81,493.23,15.34,0.24
16.54,494.46,15.84,0.27
10.52,497.8,18.44,-0.09
9.51,502.79,19.73,-0.17
9.14,498.95,18.32,-0.22
10.66,495.1,15.24,0.08
12.87,494.45,14.31,0.04
14.44,496.22,14.95,0.03
19.61,498.3,15.29,0.12
19.41,498.88,15.02,-0.07
9.58,497.3,16.48,0.05
7.02,494.24,16.25,-0.19
9.46,494.65,13.88,-0.08
10.62,494.36,14.27,-0.09
8.41,493.22,14.84,0.12
9.92,492.25,14.7,-0.0
15.91,493.7,13.81,-0.01
17.75,496.27,14.92,-0.04
16.74,497.75,16.71,-0.04
16.37,499.36,17.89,-0.1
18.31,499.91,16.71,-0.19
18.47,499.04,16.77,-0.05
17.47,496.45,16.41,-0.11
20.8,495.82,15.03,0.03
18.2,497.94,15.74,-0.03
10.75,494.16,14.84,-0.11
13.17,494.88,14.79,0.1
15.36,494.09,13.91,-0.0
15.99,496.14,15.25,-0.23
16.54,499.58,17.25,-0.09
18.56,497.14,15.66,0.17
21.31,494.42,13.56,-0.14
14.51,492.36,13.34,0.11
12.0,494.36,15.59,0.02
14.1,494.65,15.31,-0.25
11.37,493.52,15.32,-0.29
4.86,490.23,17.12,-0.09
4.01,491.12,20.95,0.03
7.61,491.61,15.37,-0.35
8.51,491.21,16.31,0.14
9.76,493.3,15.49,0.02
10.55,493.43,15.24,0.19
12.79,496.49,15.09,0.01
16.78,497.6,16.06,-0.06
15.03,495.28,14.86,-0.2
9.54,490.6,12.52,0.04
5.11,490.55,13.71,-0.43
6.18,497.19,19.43,0.08
11.61,501.83,18.72,-0.18
15.97,504.0,19.61,-0.27
17.55,505.9,21.67,-0.01
12.29,504.07,23.58,0.11
10.1,500.23,22.83,-0.15
8.94,495.51,20.3,0.15
8.82,493.02,16.2,0.17
12.37,492.39,14.81,0.28
17.02,495.77,15.37,0.04
21.68,499.54,17.07,0.1
22.93,499.64,16.48,-0.1
16.84,496.34,16.01,-0.11
13.71,493.76,15.71,-0.17
14.74,492.9,15.04,0.12
10.95,493.13,14.36,-0.05
6.62,491.06,13.24,0.06
4.04,491.59,14.68,-0.09
4.21,491.27,18.19,-0.0
6.6,495.02,20.0,-0.11
12.28,497.87,19.12,0.06
17.25,495.37,16.73,0.01
18.67,494.04,15.23,-0.01
15.01,497.77,16.43,0.08
17.34,498.69,16.88,-0.08
21.16,499.34,17.41,-0.14
23.11,496.96,17.0,0.08
20.01,492.58,15.81,0.19
15.22,491.08,14.71,-0.01
9.82,493.52,15.72,-0.05
11.51,493.82,14.8,-0.06
14.39,494.46,15.33,0.0
16.97,494.17,14.99,0.14
21.39,495.35,14.64,0.16
19.13,495.79,16.18,0.21
20.46,494.49,17.69,-0.19
19.44,492.95,17.03,0.2
11.89,490.61,14.41,-0.15
12.65,492.18,14.84,0.04
12.52,492.52,14.49,0.33
6.11,491.43,15.27,0.12
4.47,494.37,18.7,0.22
15.96,495.77,14.35,-0.27
33.84,496.16,12.84,0.18
32.17,495.6,13.05,0.01
20.96,495.58,15.49,-0.05
33.5,497.45,15.42,0.23
37.83,498.22,15.47,-0.01
22.51,499.18,17.32,-0.05
15.46,499.78,18.02,0.05
12.65,496.6,18.46,0.17
14.32,495.37,16.88,-0.09
14.35,494.03,15.66,-0.08
15.77,494.71,15.91,-0.25
13.48,494.89,15.12,-0.07
8.35,496.68,16.74,-0.06
8.21,496.42,17.74,-0.05
12.39,495.25,15.42,-0.17
13.85,495.43,14.33,-0.17
12.12,495.47,15.45,-0.1
11.43,494.43,15.6,-0.03
16.29,494.65,15.24,0.11
15.69,496.57,16.34,0.09
13.06,495.16,15.94,0.04
11.89,493.68,16.27,0.33
13.08,494.32,14.4,-0.08
14.84,494.7,14.6,-0.03
15.96,493.2,14.09,0.1
17.06,492.9,13.51,0.26
19.97,494.01,13.87,0.11
19.09,496.65,15.16,-0.13
16.79,499.87,17.99,-0.1
18.11,500.94,17.4,-0.11
20.63,501.14,18.0,-0.04
21.93,499.13,16.3,-0.11
20.75,495.71,15.74,0.24
21.35,495.99,15.82,0.26
17.25,498.04,17.3,-0.01
7.12,492.9,15.56,0.1
9.51,493.43,14.54,0.13
11.89,494.63,13.55,0.17
14.93,497.09,15.13,-0.1
20.39,496.96,14.5,0.16
24.39,496.18,14.39,0.2
20.19,494.35,13.77,-0.02
12.05,492.32,14.01,-0.07
11.41,493.32,14.44,-0.06
12.2,493.4,15.28,0.02
9.11,493.06,16.4,-0.17
5.55,493.33,17.84,-0.22
3.94,493.54,20.27,-0.16
3.92,489.02,15.5,-0.01
4.31,492.4,19.49,-0.04
6.61,493.11,15.18,-0.13
7.45,492.74,15.27,0.11
8.58,493.76,16.71,-0.15
10.25,492.73,15.01,-0.03
14.49,491.38,12.97,0.0
15.61,490.53,11.87,0.07
8.01,488.74,12.72,0.13
5.8,496.02,18.56,-0.16
11.25,502.05,19.35,-0.04
15.76,504.95,19.05,-0.12
17.44,508.12,21.39,0.07
13.97,508.63,22.72,0.01
14.43,506.11,22.64,-0.04
14.14,499.42,19.57,0.02
10.7,493.87,15.75,0.04
9.16,494.53,17.33,0.06
12.6,496.33,17.33,0.1
17.93,499.37,17.18,0.08
20.86,498.43,16.27,0.01
17.3,494.67,15.35,-0.06
14.74,493.68,15.39,-0.02
15.29,495.96,15.14,0.13
14.33,495.26,13.85,0.05
8.24,493.89,15.93,-0.11
